uic_code,obj_2016_01,obj_2016_02,obj_2016_03,obj_2016_04,obj_2016_05,obj_2016_06,obj_2016_07,obj_2016_08,obj_2016_09,obj_2016_10,obj_2016_11,obj_2016_12,obj_2017_01,obj_2017_02,obj_2017_03,obj_2017_04,obj_2017_05,obj_2017_06,obj_2017_07,obj_2017_08,obj_2017_09,obj_2017_10,obj_2017_11,obj_2017_12,obj_2018_01,obj_2018_02,obj_2018_03,obj_2018_04,obj_2018_05,obj_2018_06,obj_2018_07,obj_2018_08,obj_2018_09,obj_2018_10,obj_2018_11,obj_2018_12,obj_2019_01,obj_2019_02,obj_2019_03,obj_2019_04,obj_2019_05,obj_2019_06,obj_2019_07,obj_2019_08,obj_2019_09,obj_2019_10,obj_2019_11,obj_2019_12,obj_2020_01,obj_2020_02,obj_2020_03,obj_2020_04,obj_2020_05,obj_2020_06,obj_2020_07,obj_2020_08,obj_2020_09,obj_2020_10,obj_2020_11,obj_2020_12,obj_2021_01,obj_2021_02,obj_2021_03,obj_2021_04,obj_2021_05,obj_2021_06,obj_2021_07,obj_2021_08,obj_2021_09,obj_2021_10,obj_2021_11,obj_2021_12,departement_libellemin,gare_regionsncf_libelle,gare_alias_libelle_noncontraint,adresse_cp,code_gare,lat,long,id_gare,code_postal,nom_gare,region,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12,2019_01,2019_02,2019_03,2019_04,2019_05,2019_06,2019_07,2019_08,2019_09,2019_10,2019_11,2019_12,2020_01,2020_02,2020_03,2020_04,2020_05,2020_06,2020_07,2020_08,2020_09,2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09,2021_10,2021_11,2021_12
0087713040,60.0,44.0,60.0,74.0,91.0,65.0,81.0,85.0,103.0,83.0,63.0,53.0,52.0,56.0,51.0,74.0,62.0,70.0,75.0,74.0,74.0,80.0,73.0,88.0,75.0,70.0,77.0,62.0,53.0,66.0,80.0,69.0,65.0,88.0,72.0,81.0,81.0,66.0,58.0,89.0,76.0,77.0,78.0,79.0,88.0,75.0,63.0,41.0,96.0,55.0,21.0,0.0,6.0,29.0,58.0,55.0,61.0,48.0,23.0,50.0,34.0,39.0,34.0,25.0,24.0,41.0,37.0,33.0,45.0,50.0,45.0,55.0,Côte-d'Or,Bourgogne-Franche-Comté,Dijon,21000,00676,47.32337,5.027208,0087713040,21000,Dijon,21,1156277,1156277,1156277,1156277,1156277,1156277,1156277,1156277,1156277,1156277,1156277,1156277,1216338,1216338,1216338,1216338,1216338,1216338,1216338,1216338,1216338,1216338,1216338,1216338,1136108,1023106,1135345,1004879,1019288,1064066,1122515,1096294,1075063,1073358,1135981,1073536,1138598,1021919,1132157,1070710,1133775,1120727,1180083,1047932,1085347,1091202,1016594,443741,474636,581149,358068,0,174480,377468,562714,569217,578107,395649,137864,429404,638116,559136,585349,634359,655193,679762,769031,778039,725250,745123,711845,791572
0087718007,38.0,37.0,34.0,33.0,36.0,30.0,19.0,34.0,28.0,23.0,27.0,28.0,16.0,26.0,20.0,24.0,20.0,22.0,27.0,28.0,31.0,22.0,24.0,29.0,11.0,12.0,13.0,13.0,20.0,25.0,21.0,10.0,10.0,21.0,21.0,9.0,11.0,11.0,17.0,9.0,22.0,9.0,13.0,20.0,13.0,19.0,19.0,4.0,0.0,6.0,2.0,0.0,3.0,10.0,1.0,14.0,20.0,29.0,12.0,23.0,21.0,17.0,11.0,8.0,10.0,12.0,13.0,16.0,24.0,21.0,14.0,19.0,Doubs,Bourgogne-Franche-Comté,Besançon Viotte,25000,00630,47.247019,6.022003,0087718007,25000,Besançon Viotte,25,356972,356972,356972,356972,356972,356972,356972,356972,356972,356972,356972,356972,370503,370503,370503,370503,370503,370503,370503,370503,370503,370503,370503,370503,340780,306884,340551,301417,305739,319170,336702,328837,322469,321957,340742,322011,345018,309662,343066,324446,343556,339602,357589,317544,328882,330656,308048,134462,162131,198515,122312,0,59600,128939,192217,194439,197476,135150,47093,146680,223787,196089,205282,222470,229776,238392,269699,272858,254345,261315,249644,277604
0087722025,177.0,235.0,177.0,198.0,213.0,244.0,257.0,205.0,246.0,201.0,168.0,212.0,179.0,200.0,220.0,257.0,197.0,216.0,205.0,134.0,170.0,178.0,154.0,157.0,176.0,145.0,129.0,106.0,138.0,162.0,175.0,166.0,220.0,216.0,169.0,180.0,182.0,152.0,179.0,218.0,178.0,181.0,181.0,136.0,223.0,179.0,158.0,95.0,141.0,163.0,118.0,0.0,14.0,94.0,120.0,118.0,162.0,128.0,67.0,103.0,81.0,74.0,113.0,85.0,88.0,144.0,129.0,156.0,148.0,158.0,142.0,169.0,Rhône,Auvergne-Rhône-Alpes,Lyon Perrache,69286,00553,45.748476,4.825733,0087722025,69286,Lyon Perrache,69,1087198,1087198,1087198,1087198,1087198,1087198,1087198,1087198,1087198,1087198,1087198,1087198,1117512,1117512,1117512,1117512,1117512,1117512,1117512,1117512,1117512,1117512,1117512,1117512,1095771,986781,1095034,969201,983098,1026286,1082660,1057370,1036893,1035248,1095648,1035420,1312864,1178328,1305438,1234586,1307303,1292258,1360700,1208321,1251463,1258214,1172188,511657,485439,594376,366217,0,178451,386059,575521,582173,591265,404654,141002,439177,720070,630947,660526,715831,739340,767065,867799,877964,818395,840821,803268,893235
0087723197,192.0,190.0,168.0,168.0,223.0,191.0,304.0,274.0,238.0,277.0,265.0,276.0,264.0,247.0,302.0,268.0,248.0,212.0,200.0,189.0,175.0,204.0,169.0,165.0,196.0,139.0,149.0,110.0,116.0,97.0,134.0,171.0,132.0,141.0,136.0,151.0,142.0,130.0,135.0,113.0,100.0,96.0,123.0,103.0,107.0,97.0,103.0,54.0,55.0,106.0,42.0,0.0,13.0,71.0,93.0,118.0,103.0,72.0,60.0,81.0,67.0,73.0,62.0,50.0,81.0,100.0,122.0,124.0,110.0,130.0,124.0,131.0,Rhône,Auvergne-Rhône-Alpes,Lyon Part Dieu,69003,00534,45.760559,4.859355,0087723197,69003,Lyon Part Dieu,69,6324428,6324428,6324428,6324428,6324428,6324428,6324428,6324428,6324428,6324428,6324428,6324428,6781117,6781117,6781117,6781117,6781117,6781117,6781117,6781117,6781117,6781117,6781117,6781117,6330186,5700557,6325930,5598999,5679281,5928778,6254443,6108348,5990053,5980550,6329476,5981542,5798355,5204166,5765558,5452632,5773793,5707346,6009623,5336634,5527172,5556988,5177047,2259767,2218355,2716176,1673536,0,815483,1764212,2630013,2660408,2701957,1849183,644349,2006949,3410825,2988665,3128776,3390744,3502103,3633429,4110584,4158733,3876570,3982795,3804917,4231070
0087725002,0.0,2.0,7.0,22.0,3.0,1.0,0.0,7.0,3.0,5.0,2.0,2.0,0.0,3.0,0.0,4.0,9.0,2.0,6.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saône-et-Loire,Bourgogne-Franche-Comté,Chalon-sur-Saône,71100,00507,46.781612,4.843454,0087725002,71100,Chalon-sur-Saône,71,243265,243265,243265,243265,243265,243265,243265,243265,243265,243265,243265,243265,256303,256303,256303,256303,256303,256303,256303,256303,256303,256303,256303,256303,232211,209114,232055,205389,208334,217486,229432,224073,219734,219385,232185,219422,224602,201586,223332,211211,223651,221077,232786,206717,214098,215253,200536,87533,113874,139428,85907,0,41861,90562,135006,136566,138699,94923,33076,103022,148891,130463,136579,148015,152876,158608,179437,181539,169222,173859,166094,184697
0087725689,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saône-et-Loire,Bourgogne-Franche-Comté,Mâcon,71000,00502,46.302572,4.824887,0087725689,71000,Mâcon,71,213775,213775,213775,213775,213775,213775,213775,213775,213775,213775,213775,213775,227643,227643,227643,227643,227643,227643,227643,227643,227643,227643,227643,227643,211345,190324,211203,186933,189613,197943,208816,203939,199989,199672,211321,199705,209739,188245,208552,197233,208850,206447,217381,193037,199929,201008,187265,81740,91234,111708,68827,0,33538,72556,108164,109414,111123,76051,26500,82540,132128,115775,121202,131350,135664,140752,159235,161101,150170,154285,147395,163903
0087734004,33.0,21.0,34.0,50.0,26.0,37.0,27.0,21.0,18.0,30.0,17.0,10.0,43.0,85.0,43.0,40.0,53.0,45.0,44.0,40.0,73.0,78.0,86.0,74.0,86.0,97.0,67.0,57.0,43.0,35.0,46.0,29.0,44.0,67.0,61.0,52.0,59.0,70.0,61.0,71.0,42.0,71.0,85.0,82.0,54.0,54.0,69.0,23.0,38.0,56.0,38.0,1.0,1.0,27.0,39.0,29.0,26.0,32.0,11.0,25.0,33.0,31.0,22.0,24.0,26.0,45.0,48.0,21.0,35.0,65.0,27.0,38.0,Puy-de-Dôme,Auvergne-Rhône-Alpes,Clermont-Ferrand,63000,00455,45.778945,3.100543,0087734004,63000,Clermont-Ferrand,63,655962,655962,655962,655962,655962,655962,655962,655962,655962,655962,655962,655962,703230,703230,703230,703230,703230,703230,703230,703230,703230,703230,703230,703230,653887,588848,653447,578358,586651,612423,646063,630972,618752,617771,653814,617873,667029,598674,663256,627257,664203,656559,691332,613913,635832,639262,595555,259958,288994,353848,218019,0,106236,229831,342623,346583,351995,240901,83942,261454,404285,354246,370853,401904,415104,430670,487227,492934,459489,472080,450996,501508
0087741009,56.0,69.0,74.0,55.0,82.0,48.0,46.0,41.0,61.0,46.0,60.0,54.0,61.0,56.0,51.0,40.0,41.0,51.0,36.0,58.0,48.0,50.0,45.0,34.0,34.0,22.0,36.0,15.0,26.0,26.0,12.0,16.0,2.0,15.0,14.0,13.0,40.0,30.0,38.0,34.0,43.0,33.0,33.0,37.0,53.0,35.0,41.0,14.0,28.0,38.0,8.0,0.0,0.0,0.0,0.0,15.0,6.0,3.0,1.0,10.0,18.0,18.0,19.0,18.0,19.0,23.0,38.0,33.0,34.0,26.0,21.0,24.0,Savoie,Auvergne-Rhône-Alpes,Chambéry - Challes-les-Eaux,73010,00416,45.571302,5.919547,0087741009,73010,Chambéry - Challes-les-Eaux,73,679544,679544,679544,679544,679544,679544,679544,679544,679544,679544,679544,679544,709038,709038,709038,709038,709038,709038,709038,709038,709038,709038,709038,709038,646314,582029,645879,571660,579856,605330,638580,623664,611586,610616,646241,610717,635145,570058,631552,597275,632455,625176,658287,584569,605440,608706,567088,247532,270045,330646,203723,0,99270,214761,320157,323857,328915,225105,78438,244310,401391,351711,368199,399028,412133,427587,483740,489406,456201,468701,447768,497919
0087741132,8.0,5.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,9.0,17.0,9.0,4.0,6.0,7.0,6.0,8.0,1.0,6.0,1.0,1.0,10.0,3.0,0.0,6.0,5.0,6.0,1.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,2.0,1.0,8.0,10.0,4.0,2.0,3.0,8.0,0.0,1.0,2.0,0.0,3.0,Savoie,Auvergne-Rhône-Alpes,Aix-les-Bains le Revard,73100,00412,45.688161,5.909371,0087741132,73100,Aix-les-Bains le Revard,73,242947,242947,242947,242947,242947,242947,242947,242947,242947,242947,242947,242947,256952,256952,256952,256952,256952,256952,256952,256952,256952,256952,256952,256952,241420,217407,241258,213534,216596,226111,238531,232960,228448,228086,241393,228124,259952,233314,258482,244453,258851,255872,269424,239252,247795,249131,232098,101310,108253,132546,81667,0,39795,86091,128342,129825,131852,90238,31443,97937,166116,145556,152380,165138,170562,176958,200196,202541,188799,193973,185309,206064
0087741728,6.0,7.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,5.0,11.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Savoie,Auvergne-Rhône-Alpes,Moûtiers - Salins - Brides-les-Bains,73600,00392,45.486344,6.531425,0087741728,73600,Moûtiers - Salins - Brides-les-Bains,73,71844,71844,71844,71844,71844,71844,71844,71844,71844,71844,71844,71844,70807,70807,70807,70807,70807,70807,70807,70807,70807,70807,70807,70807,68455,61646,68409,60548,61416,64114,67636,66056,64777,64674,68448,64685,62115,55750,61764,58412,61852,61140,64378,57169,59210,59529,55459,24208,26669,32654,20119,0,9804,21209,31618,31984,32483,22231,7746,24128,27077,23726,24838,26918,27802,28845,32633,33015,30775,31618,30206,33589
0087741793,28.0,40.0,14.0,8.0,3.0,0.0,4.0,4.0,1.0,4.0,6.0,19.0,17.0,29.0,14.0,11.0,6.0,4.0,11.0,11.0,7.0,4.0,3.0,10.0,23.0,31.0,25.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,21.0,17.0,21.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,33.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,24.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,Savoie,Auvergne-Rhône-Alpes,Bourg-Saint-Maurice,73700,00389,45.619036,6.771273,0087741793,73700,Bourg-Saint-Maurice,73,65113,65113,65113,65113,65113,65113,65113,65113,65113,65113,65113,65113,64862,64862,64862,64862,64862,64862,64862,64862,64862,64862,64862,64862,64625,58197,64581,57160,57980,60527,63852,62360,61152,61055,64618,61066,63335,56844,62976,59558,63066,62341,65642,58291,60373,60698,56548,24683,26952,33000,20333,0,9908,21434,31953,32323,32827,22467,7829,24383,25695,22515,23571,25544,26383,27372,30967,31330,29204,30004,28664,31875
0087742007,3.0,0.0,4.0,5.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,Savoie,Auvergne-Rhône-Alpes,Modane,73500,00388,45.193365,6.658161,0087742007,73500,Modane,73,35387,35387,35387,35387,35387,35387,35387,35387,35387,35387,35387,35387,39062,39062,39062,39062,39062,39062,39062,39062,39062,39062,39062,39062,37334,33621,37309,33022,33496,34967,36888,36026,35328,35272,37330,35278,34173,30671,33980,32135,34028,33636,35418,31452,32575,32750,30511,13318,17403,21308,13129,0,6397,13840,20632,20871,21197,14507,5055,15744,23656,20728,21700,23516,24289,25200,28509,28843,26886,27623,26389,29344
0087743005,11.0,30.0,32.0,12.0,9.0,20.0,8.0,7.0,11.0,23.0,13.0,15.0,18.0,10.0,13.0,8.0,9.0,12.0,13.0,7.0,8.0,10.0,10.0,12.0,18.0,11.0,14.0,7.0,2.0,7.0,8.0,3.0,8.0,7.0,7.0,7.0,10.0,8.0,13.0,7.0,12.0,6.0,5.0,3.0,11.0,8.0,4.0,1.0,3.0,5.0,7.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,8.0,3.0,5.0,2.0,Ain,Auvergne-Rhône-Alpes,Bourg-en-Bresse,01000,00384,46.200351,5.215063,0087743005,1000,Bourg-en-Bresse,10,324003,324003,324003,324003,324003,324003,324003,324003,324003,324003,324003,324003,340140,340140,340140,340140,340140,340140,340140,340140,340140,340140,340140,340140,311781,280770,311572,275768,279722,292011,308051,300855,295029,294561,311746,294609,303775,272645,302057,285663,302488,299007,314843,279585,289568,291130,271225,118389,132901,162725,100261,0,48855,105693,157563,159384,161873,110784,38603,120236,182499,159911,167408,181425,187383,194410,219940,222517,207419,213103,203585,226387
0087743716,5.0,7.0,7.0,8.0,5.0,2.0,7.0,1.0,4.0,2.0,3.0,8.0,3.0,8.0,9.0,4.0,2.0,4.0,8.0,5.0,2.0,5.0,5.0,4.0,7.0,5.0,1.0,4.0,1.0,3.0,4.0,4.0,5.0,6.0,5.0,3.0,7.0,10.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,7.0,0.0,1.0,5.0,3.0,3.0,0.0,11.0,7.0,10.0,Ain,Auvergne-Rhône-Alpes,Ambérieu-en-Bugey,01500,00371,45.954008,5.342388,0087743716,1500,Ambérieu-en-Bugey,15,212835,212835,212835,212835,212835,212835,212835,212835,212835,212835,212835,212835,219155,219155,219155,219155,219155,219155,219155,219155,219155,219155,219155,219155,209323,188503,209182,185145,187799,196049,206818,201987,198076,197761,209300,197794,205691,184613,204527,193427,204820,202462,213185,189312,196071,197129,183651,80163,87665,107338,66135,0,32226,69719,103933,105135,106777,73076,25464,79311,125197,109701,114844,124460,128547,133368,150882,152649,142292,146191,139662,155305
0087745000,21.0,23.0,11.0,13.0,19.0,6.0,14.0,13.0,19.0,13.0,8.0,8.0,16.0,18.0,10.0,5.0,10.0,10.0,13.0,23.0,7.0,6.0,13.0,0.0,8.0,7.0,16.0,10.0,1.0,6.0,9.0,8.0,11.0,4.0,4.0,10.0,11.0,16.0,4.0,12.0,3.0,11.0,7.0,10.0,11.0,12.0,1.0,0.0,9.0,8.0,6.0,0.0,0.0,9.0,8.0,8.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,1.0,9.0,2.0,4.0,12.0,8.0,8.0,12.0,11.0,Ain,Auvergne-Rhône-Alpes,Bellegarde-sur-Valserine,01200,00368,46.109425,5.823483,0087745000,1200,Bellegarde-sur-Valserine,12,246494,246494,246494,246494,246494,246494,246494,246494,246494,246494,246494,246494,245221,245221,245221,245221,245221,245221,245221,245221,245221,245221,245221,245221,208846,188073,208706,184723,187371,195603,206347,201527,197624,197311,208823,197344,216701,194494,215475,203780,215783,213300,224596,199445,206566,207680,193481,84454,82089,100510,61928,0,30176,65283,97322,98446,99984,68428,23844,74266,136550,119649,125259,135746,140205,145462,164565,166492,155196,159449,152328,169388
0087745497,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,7.0,5.0,2.0,9.0,1.0,2.0,5.0,0.0,31.0,8.0,5.0,Haute-Savoie,Auvergne-Rhône-Alpes,Annemasse,74100,00364,46.199222,6.23652,0087745497,74100,Annemasse,74,143831,143831,143831,143831,143831,143831,143831,143831,143831,143831,143831,143831,148857,148857,148857,148857,148857,148857,148857,148857,148857,148857,148857,148857,115892,104365,115814,102505,103975,108543,114505,111831,109665,109491,115879,109509,121782,109302,121093,114520,121266,119870,126219,112084,116086,116712,108732,47461,70922,86837,53504,0,26071,56402,84082,85054,86383,59119,20600,64163,128572,112659,117941,127816,132013,136964,154950,156765,146129,150133,143428,159492
0087745679,3.0,0.0,1.0,6.0,4.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,6.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,Haute-Savoie,Auvergne-Rhône-Alpes,Évian-les-Bains,74500,00359,46.397915,6.577457,0087745679,74500,Évian-les-Bains,74,32590,32590,32590,32590,32590,32590,32590,32590,32590,32590,32590,32590,34675,34675,34675,34675,34675,34675,34675,34675,34675,34675,34675,34675,28770,25909,28751,25447,25812,26946,28426,27762,27224,27181,28767,27186,29393,26381,29227,27640,29268,28931,30464,27052,28018,28169,26243,11455,12700,15550,9581,0,4669,10100,15057,15231,15469,10587,3689,11490,21039,18435,19299,20915,21602,22412,25355,25652,23912,24567,23470,26098
0087746008,37.0,31.0,37.0,38.0,40.0,38.0,36.0,42.0,41.0,45.0,42.0,33.0,28.0,30.0,37.0,39.0,29.0,45.0,58.0,51.0,34.0,32.0,39.0,47.0,52.0,53.0,49.0,18.0,23.0,43.0,53.0,60.0,41.0,54.0,41.0,33.0,47.0,49.0,50.0,38.0,49.0,36.0,48.0,49.0,49.0,48.0,46.0,22.0,25.0,37.0,15.0,0.0,5.0,17.0,22.0,22.0,20.0,28.0,12.0,9.0,15.0,31.0,24.0,28.0,31.0,38.0,34.0,35.0,60.0,39.0,40.0,50.0,Haute-Savoie,Auvergne-Rhône-Alpes,Annecy,74000,00357,45.901965,6.121835,0087746008,74000,Annecy,74,415673,415673,415673,415673,415673,415673,415673,415673,415673,415673,415673,415673,448292,448292,448292,448292,448292,448292,448292,448292,448292,448292,448292,448292,414221,373021,413943,366375,371629,387955,409265,399705,391964,391342,414175,391407,400474,359435,398209,376596,398778,394188,415066,368584,381744,383804,357562,156075,171082,209474,129065,0,62891,136058,202829,205173,208377,142611,49693,154778,267189,234119,245094,265616,274339,284627,322005,325777,303673,311994,298060,331443
0087747006,48.0,39.0,79.0,58.0,41.0,47.0,50.0,103.0,60.0,60.0,63.0,44.0,75.0,51.0,70.0,59.0,75.0,76.0,95.0,67.0,63.0,81.0,67.0,72.0,120.0,40.0,73.0,30.0,25.0,43.0,67.0,54.0,39.0,116.0,86.0,83.0,109.0,96.0,112.0,86.0,92.0,93.0,108.0,86.0,102.0,104.0,88.0,139.0,168.0,216.0,70.0,0.0,25.0,63.0,65.0,64.0,49.0,37.0,25.0,31.0,43.0,27.0,41.0,14.0,32.0,40.0,29.0,31.0,15.0,14.0,37.0,26.0,Isère,Auvergne-Rhône-Alpes,Grenoble,38000,00324,45.191493,5.714584,0087747006,38000,Grenoble,38,1471847,1471847,1471847,1471847,1471847,1471847,1471847,1471847,1471847,1471847,1471847,1471847,1560567,1560567,1560567,1560567,1560567,1560567,1560567,1560567,1560567,1560567,1560567,1560567,1435169,1292421,1434204,1269396,1287597,1344163,1417997,1384874,1358055,1355900,1435008,1356125,1450798,1302127,1442592,1364295,1444652,1428026,1503659,1335271,1382945,1390406,1295341,565413,567657,695045,428243,0,208675,451446,672997,680775,691407,473189,164883,513561,837794,734100,768515,832862,860215,892472,1009675,1021501,952194,978286,934594,1039270
