date,gare_regionsncf_libelle,type,nb_objets,freq
2021-01-01,Normandie,"Articles d'enfants, de puériculture",10,2523089
2021-01-01,Normandie,"Articles de sport, loisirs, camping",18,2523089
2021-01-01,Normandie,Articles médicaux,13,2523089
2021-01-01,Normandie,"Bagagerie: sacs, valises, cartables",243,2523089
2021-01-01,Normandie,"Bijoux, montres",10,2523089
2021-01-01,Normandie,"Clés, porte-clés, badge magnétique",38,2523089
2021-01-01,Normandie,Divers,19,2523089
2021-01-01,Normandie,Instruments de musique,4,2523089
2021-01-01,Normandie,"Livres, articles de papéterie",66,2523089
2021-01-01,Normandie,Optique,95,2523089
2021-01-01,Normandie,Parapluies,54,2523089
2021-01-01,Normandie,Pièces d'identités et papiers personnels,83,2523089
2021-01-01,Normandie,"Porte-monnaie / portefeuille, argent, titres",72,2523089
2021-01-01,Normandie,"Vélos, trottinettes, accessoires 2 roues",15,2523089
2021-01-01,Normandie,"Vêtements, chaussures",251,2523089
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",88,268956
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",6,268956
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",8,268956
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,4,268956
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",155,268956
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",3,268956
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",24,268956
2021-01-01,Nouvelle-Aquitaine,Divers,12,268956
2021-01-01,Nouvelle-Aquitaine,Instruments de musique,1,268956
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",15,268956
2021-01-01,Nouvelle-Aquitaine,Optique,48,268956
2021-01-01,Nouvelle-Aquitaine,Parapluies,3,268956
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,43,268956
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",48,268956
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",7,268956
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",102,268956
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",1,444099
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",1,444099
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,1,444099
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",6,444099
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",1,444099
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",3,444099
2021-01-01,Nouvelle-Aquitaine,Divers,1,444099
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",1,444099
2021-01-01,Nouvelle-Aquitaine,Optique,2,444099
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,5,444099
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",1,444099
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",1,444099
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",5,444099
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",7,983833
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",18,983833
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",1,983833
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,4,983833
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",16,983833
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",1,983833
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",1,983833
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",13,1000265
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",1,1000265
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",1,1000265
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,2,1000265
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",37,1000265
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",5,1000265
2021-01-01,Nouvelle-Aquitaine,Divers,2,1000265
2021-01-01,Nouvelle-Aquitaine,Instruments de musique,1,1000265
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",2,1000265
2021-01-01,Nouvelle-Aquitaine,Optique,1,1000265
2021-01-01,Nouvelle-Aquitaine,Parapluies,1,1000265
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,15,1000265
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",13,1000265
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",7,1000265
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",52,776960
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",7,776960
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",53,776960
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",1,776960
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",5,776960
2021-01-01,Nouvelle-Aquitaine,Divers,10,776960
2021-01-01,Nouvelle-Aquitaine,Optique,33,776960
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,2,776960
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",14,776960
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",4,776960
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",47,776960
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",31,967004
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",3,967004
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,1,967004
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",41,967004
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",8,967004
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",1,967004
2021-01-01,Nouvelle-Aquitaine,Optique,10,967004
2021-01-01,Nouvelle-Aquitaine,Parapluies,2,967004
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,12,967004
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",15,967004
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",4,967004
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",16,967004
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",26,1184007
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",2,1184007
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",5,1184007
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,1,1184007
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",104,1184007
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",2,1184007
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",11,1184007
2021-01-01,Nouvelle-Aquitaine,Divers,14,1184007
2021-01-01,Nouvelle-Aquitaine,Instruments de musique,1,1184007
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",4,1184007
2021-01-01,Nouvelle-Aquitaine,Optique,15,1184007
2021-01-01,Nouvelle-Aquitaine,Parapluies,2,1184007
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,25,1184007
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",38,1184007
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",8,1184007
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",54,1184007
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",44,1076078
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",2,1076078
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",6,1076078
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,4,1076078
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",40,1076078
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",4,1076078
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",8,1076078
2021-01-01,Nouvelle-Aquitaine,Divers,11,1076078
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",7,1076078
2021-01-01,Nouvelle-Aquitaine,Optique,20,1076078
2021-01-01,Nouvelle-Aquitaine,Parapluies,9,1076078
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,12,1076078
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",11,1076078
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",2,1076078
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",52,1076078
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",11,1311984
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",1,1311984
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",16,1311984
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",1,1311984
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",6,1311984
2021-01-01,Nouvelle-Aquitaine,Divers,2,1311984
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",2,1311984
2021-01-01,Nouvelle-Aquitaine,Optique,8,1311984
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,21,1311984
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",16,1311984
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",6,1311984
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",75,1396497
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",6,1396497
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",9,1396497
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,5,1396497
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",82,1396497
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",11,1396497
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",21,1396497
2021-01-01,Nouvelle-Aquitaine,Divers,8,1396497
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",10,1396497
2021-01-01,Nouvelle-Aquitaine,Optique,37,1396497
2021-01-01,Nouvelle-Aquitaine,Parapluies,10,1396497
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,2,1396497
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",25,1396497
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",3,1396497
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",91,1396497
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",42,1516910
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",3,1516910
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",2,1516910
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",62,1516910
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",2,1516910
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",7,1516910
2021-01-01,Nouvelle-Aquitaine,Divers,2,1516910
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",2,1516910
2021-01-01,Nouvelle-Aquitaine,Optique,6,1516910
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,5,1516910
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",18,1516910
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",1,1516910
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",14,1516910
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",155,2059413
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",23,2059413
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",15,2059413
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,5,2059413
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",220,2059413
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",9,2059413
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",39,2059413
2021-01-01,Nouvelle-Aquitaine,Divers,58,2059413
2021-01-01,Nouvelle-Aquitaine,Instruments de musique,2,2059413
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",16,2059413
2021-01-01,Nouvelle-Aquitaine,Optique,84,2059413
2021-01-01,Nouvelle-Aquitaine,Parapluies,11,2059413
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,84,2059413
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",55,2059413
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",13,2059413
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",373,2059413
2021-01-01,Nouvelle-Aquitaine,"Appareils électroniques, informatiques, appareils photo",343,16454662
2021-01-01,Nouvelle-Aquitaine,"Articles d'enfants, de puériculture",45,16454662
2021-01-01,Nouvelle-Aquitaine,"Articles de sport, loisirs, camping",25,16454662
2021-01-01,Nouvelle-Aquitaine,Articles médicaux,14,16454662
2021-01-01,Nouvelle-Aquitaine,"Bagagerie: sacs, valises, cartables",795,16454662
2021-01-01,Nouvelle-Aquitaine,"Bijoux, montres",18,16454662
2021-01-01,Nouvelle-Aquitaine,"Clés, porte-clés, badge magnétique",113,16454662
2021-01-01,Nouvelle-Aquitaine,Divers,14,16454662
2021-01-01,Nouvelle-Aquitaine,Instruments de musique,8,16454662
2021-01-01,Nouvelle-Aquitaine,"Livres, articles de papéterie",60,16454662
2021-01-01,Nouvelle-Aquitaine,Optique,143,16454662
2021-01-01,Nouvelle-Aquitaine,Parapluies,17,16454662
2021-01-01,Nouvelle-Aquitaine,Pièces d'identités et papiers personnels,431,16454662
2021-01-01,Nouvelle-Aquitaine,"Porte-monnaie / portefeuille, argent, titres",329,16454662
2021-01-01,Nouvelle-Aquitaine,"Vélos, trottinettes, accessoires 2 roues",26,16454662
2021-01-01,Nouvelle-Aquitaine,"Vêtements, chaussures",237,16454662
2021-01-01,Occitanie,"Appareils électroniques, informatiques, appareils photo",3,51686
2021-01-01,Occitanie,"Bagagerie: sacs, valises, cartables",1,51686
2021-01-01,Occitanie,"Vêtements, chaussures",1,51686
2021-01-01,Occitanie,"Appareils électroniques, informatiques, appareils photo",7,285481
2021-01-01,Occitanie,"Bagagerie: sacs, valises, cartables",6,285481
2021-01-01,Occitanie,"Clés, porte-clés, badge magnétique",3,285481
2021-01-01,Occitanie,Divers,2,285481
2021-01-01,Occitanie,"Livres, articles de papéterie",2,285481
2021-01-01,Occitanie,Optique,1,285481
2021-01-01,Occitanie,"Porte-monnaie / portefeuille, argent, titres",3,285481
2021-01-01,Occitanie,"Vêtements, chaussures",2,285481
2021-01-01,Occitanie,"Appareils électroniques, informatiques, appareils photo",13,820367
2021-01-01,Occitanie,"Articles de sport, loisirs, camping",1,820367
2021-01-01,Occitanie,"Bagagerie: sacs, valises, cartables",27,820367
2021-01-01,Occitanie,Divers,1,820367
2021-01-01,Occitanie,Instruments de musique,1,820367
2021-01-01,Occitanie,Optique,1,820367
2021-01-01,Occitanie,"Porte-monnaie / portefeuille, argent, titres",8,820367
2021-01-01,Occitanie,"Appareils électroniques, informatiques, appareils photo",10,1123736
2021-01-01,Occitanie,"Articles de sport, loisirs, camping",1,1123736
2021-01-01,Occitanie,"Bagagerie: sacs, valises, cartables",16,1123736
2021-01-01,Occitanie,Instruments de musique,2,1123736
2021-01-01,Occitanie,Optique,2,1123736
2021-01-01,Occitanie,"Porte-monnaie / portefeuille, argent, titres",4,1123736
2021-01-01,Occitanie,"Vêtements, chaussures",3,1123736
2021-01-01,Occitanie,"Appareils électroniques, informatiques, appareils photo",46,1192730
2021-01-01,Occitanie,"Articles d'enfants, de puériculture",2,1192730
2021-01-01,Occitanie,"Articles de sport, loisirs, camping",2,1192730
2021-01-01,Occitanie,Articles médicaux,1,1192730
2021-01-01,Occitanie,"Bagagerie: sacs, valises, cartables",126,1192730
2021-01-01,Occitanie,"Clés, porte-clés, badge magnétique",2,1192730
2021-01-01,Occitanie,Divers,5,1192730
2021-01-01,Occitanie,Instruments de musique,2,1192730
2021-01-01,Occitanie,"Livres, articles de papéterie",5,1192730
2021-01-01,Occitanie,Optique,10,1192730
2021-01-01,Occitanie,Pièces d'identités et papiers personnels,26,1192730
2021-01-01,Occitanie,"Porte-monnaie / portefeuille, argent, titres",17,1192730
2021-01-01,Occitanie,"Vélos, trottinettes, accessoires 2 roues",5,1192730
2021-01-01,Occitanie,"Vêtements, chaussures",21,1192730
2021-01-01,Occitanie,"Appareils électroniques, informatiques, appareils photo",49,1569858
2021-01-01,Occitanie,"Articles d'enfants, de puériculture",2,1569858
2021-01-01,Occitanie,"Articles de sport, loisirs, camping",2,1569858
2021-01-01,Occitanie,"Bagagerie: sacs, valises, cartables",112,1569858
2021-01-01,Occitanie,"Bijoux, montres",1,1569858
2021-01-01,Occitanie,"Clés, porte-clés, badge magnétique",4,1569858
2021-01-01,Occitanie,Divers,5,1569858
2021-01-01,Occitanie,Instruments de musique,1,1569858
2021-01-01,Occitanie,"Livres, articles de papéterie",2,1569858
2021-01-01,Occitanie,Optique,3,1569858
2021-01-01,Occitanie,Pièces d'identités et papiers personnels,2,1569858
2021-01-01,Occitanie,"Porte-monnaie / portefeuille, argent, titres",20,1569858
2021-01-01,Occitanie,"Vélos, trottinettes, accessoires 2 roues",3,1569858
2021-01-01,Occitanie,"Vêtements, chaussures",13,1569858
2021-01-01,Occitanie,"Appareils électroniques, informatiques, appareils photo",55,3376038
2021-01-01,Occitanie,"Articles d'enfants, de puériculture",1,3376038
2021-01-01,Occitanie,"Articles de sport, loisirs, camping",2,3376038
2021-01-01,Occitanie,Articles médicaux,3,3376038
2021-01-01,Occitanie,"Bagagerie: sacs, valises, cartables",93,3376038
2021-01-01,Occitanie,Divers,3,3376038
2021-01-01,Occitanie,Instruments de musique,1,3376038
2021-01-01,Occitanie,"Livres, articles de papéterie",1,3376038
2021-01-01,Occitanie,Optique,6,3376038
2021-01-01,Occitanie,Pièces d'identités et papiers personnels,8,3376038
2021-01-01,Occitanie,"Porte-monnaie / portefeuille, argent, titres",36,3376038
2021-01-01,Occitanie,"Vélos, trottinettes, accessoires 2 roues",6,3376038
2021-01-01,Occitanie,"Vêtements, chaussures",7,3376038
