,temperature_moyenne,nb_lost_item
7021,25.587500000000006,7
7022,25.599999999999998,49
7023,25.6,24
7024,25.612499999999997,36
7025,25.6125,23
7026,25.612500000000004,11
7027,25.614285714285717,1
7028,25.616666666666664,4
7029,25.624999999999996,20
7030,25.625,57
7031,25.6375,69
7032,25.637500000000003,12
7033,25.649999999999995,19
7034,25.65,16
7035,25.650000000000002,4
7036,25.650000000000006,7
7037,25.662499999999998,11
7038,25.6625,31
7039,25.67142857142857,8
7040,25.674999999999997,47
7041,25.675,10
7042,25.675000000000004,20
7043,25.687499999999996,7
7044,25.6875,38
7045,25.687500000000004,9
7046,25.7,41
7047,25.700000000000003,37
7048,25.7125,54
7049,25.712500000000002,8
7050,25.714285714285715,1
7051,25.724999999999998,2
7052,25.725,15
7053,25.733333333333334,13
7054,25.737499999999997,47
7055,25.7375,37
7056,25.737500000000004,2
7057,25.749999999999996,27
7058,25.75,22
7059,25.7625,62
7060,25.762500000000003,8
7061,25.775,10
7062,25.775000000000002,23
7063,25.787499999999998,23
7064,25.7875,46
7065,25.787500000000005,2
7066,25.799999999999997,27
7067,25.8,53
7068,25.800000000000004,28
7069,25.812499999999996,28
7070,25.8125,27
7071,25.812500000000004,15
7072,25.824999999999996,25
7073,25.825,49
7074,25.8375,28
7075,25.837500000000002,15
7076,25.849999999999994,3
7077,25.849999999999998,23
7078,25.85,11
7079,25.862499999999997,24
7080,25.86666666666667,4
7081,25.874999999999996,10
7082,25.875,39
7083,25.875000000000004,6
7084,25.875000000000007,1
7085,25.885714285714283,1
7086,25.887499999999996,10
7087,25.8875,28
7088,25.887500000000003,5
7089,25.9,59
7090,25.900000000000002,52
7091,25.912499999999998,34
7092,25.9125,9
7093,25.91428571428571,8
7094,25.924999999999997,2
7095,25.925,73
7096,25.925000000000004,16
7097,25.9375,23
7098,25.937500000000004,15
7099,25.949999999999996,15
7100,25.95,67
7101,25.950000000000003,27
7102,25.96,3
7103,25.962499999999995,3
7104,25.9625,39
7105,25.962500000000002,65
7106,25.96666666666667,11
7107,25.97142857142857,6
7108,25.974999999999998,27
7109,25.975,15
7110,25.987499999999997,10
7111,25.9875,37
7112,25.999999999999996,2
7113,26.0,64
7114,26.000000000000004,19
7115,26.012499999999996,6
7116,26.0125,32
7117,26.012500000000003,19
7118,26.02,4
7119,26.024999999999995,14
7120,26.025,26
7121,26.025000000000002,30
7122,26.037499999999998,9
7123,26.0375,51
7124,26.049999999999997,57
7125,26.05,28
7126,26.059999999999995,8
7127,26.062499999999996,1
7128,26.0625,24
7129,26.062500000000004,16
7130,26.075,25
7131,26.075000000000003,17
7132,26.087499999999995,6
7133,26.0875,5
7134,26.087500000000002,28
7135,26.087500000000006,5
7136,26.099999999999998,43
7137,26.1,19
7138,26.100000000000005,12
7139,26.112499999999997,6
7140,26.1125,29
7141,26.112500000000004,2
7142,26.11428571428571,3
7143,26.124999999999996,22
7144,26.125,32
7145,26.125000000000004,4
7146,26.1375,69
7147,26.137500000000003,1
7148,26.15,21
7149,26.150000000000002,27
7150,26.162499999999998,20
7151,26.1625,23
7152,26.17142857142857,5
7153,26.174999999999997,20
7154,26.175,14
7155,26.175000000000004,20
7156,26.187499999999996,5
7157,26.1875,1
7158,26.199999999999996,2
7159,26.2,34
7160,26.200000000000003,18
7161,26.2125,24
7162,26.212500000000002,20
7163,26.224999999999998,5
7164,26.225,18
7165,26.22857142857143,13
7166,26.23333333333333,23
7167,26.237499999999997,13
7168,26.2375,25
7169,26.237500000000004,12
7170,26.249999999999996,13
7171,26.25,39
7172,26.250000000000004,14
7173,26.262499999999996,1
7174,26.2625,30
7175,26.262500000000003,6
7176,26.275,26
7177,26.275000000000002,22
7178,26.285714285714285,13
7179,26.2875,33
7180,26.299999999999994,9
7181,26.299999999999997,2
7182,26.3,8
7183,26.300000000000004,22
7184,26.312499999999996,21
7185,26.3125,55
7186,26.324999999999996,4
7187,26.325,12
7188,26.325000000000003,1
7189,26.337499999999995,23
7190,26.3375,32
7191,26.337500000000002,18
7192,26.337500000000006,4
7193,26.349999999999998,49
7194,26.35,11
7195,26.362499999999997,24
7196,26.3625,29
7197,26.362500000000004,5
7198,26.374999999999996,1
7199,26.375,43
7200,26.387499999999996,3
7201,26.387500000000003,20
7202,26.4,28
7203,26.400000000000002,14
7204,26.412499999999998,23
7205,26.4125,36
7206,26.412500000000005,3
7207,26.425,29
7208,26.425000000000004,10
7209,26.433333333333334,1
7210,26.437499999999996,15
7211,26.4375,11
7212,26.449999999999996,1
7213,26.45,28
7214,26.450000000000003,17
7215,26.462499999999995,1
7216,26.4625,26
7217,26.462500000000002,29
7218,26.474999999999998,9
7219,26.475,28
7220,26.487499999999994,3
7221,26.487499999999997,17
7222,26.4875,5
7223,26.5,35
7224,26.512499999999996,10
7225,26.5125,18
7226,26.514285714285716,1
7227,26.525,38
7228,26.525000000000002,56
7229,26.537499999999998,16
7230,26.5375,76
7231,26.549999999999997,28
7232,26.55,20
7233,26.550000000000004,2
7234,26.562499999999996,2
7235,26.5625,94
7236,26.575,53
7237,26.575000000000003,48
7238,26.585714285714285,6
7239,26.5875,51
7240,26.587500000000002,39
7241,26.599999999999998,51
7242,26.6,19
7243,26.612499999999997,6
7244,26.6125,47
7245,26.625,27
7246,26.625000000000004,1
7247,26.6375,36
7248,26.637500000000003,23
7249,26.649999999999995,2
7250,26.65,50
7251,26.650000000000002,7
7252,26.662499999999998,8
7253,26.6625,16
7254,26.674999999999997,9
7255,26.675,46
7256,26.675000000000004,11
7257,26.687499999999996,24
7258,26.6875,28
7259,26.7,25
7260,26.700000000000003,21
7261,26.712499999999995,4
7262,26.7125,10
7263,26.72,20
7264,26.724999999999998,10
7265,26.725,20
7266,26.737499999999994,22
7267,26.737499999999997,16
7268,26.7375,48
7269,26.749999999999996,31
7270,26.75,25
7271,26.7625,17
7272,26.762500000000003,36
7273,26.775,15
7274,26.775000000000002,18
7275,26.787499999999998,23
7276,26.7875,17
7277,26.799999999999997,26
7278,26.8,31
7279,26.8125,45
7280,26.812500000000004,4
7281,26.816666666666663,12
7282,26.825,42
7283,26.825000000000003,18
7284,26.8375,50
7285,26.837500000000002,4
7286,26.849999999999998,7
7287,26.85,39
7288,26.862499999999997,14
7289,26.862500000000004,13
7290,26.86666666666667,6
7291,26.875,26
7292,26.887500000000003,23
7293,26.9,34
7294,26.900000000000002,16
7295,26.912499999999998,31
7296,26.9125,11
7297,26.924999999999997,7
7298,26.9375,24
7299,26.942857142857143,2
7300,26.949999999999996,5
7301,26.95,12
7302,26.957142857142852,6
7303,26.962499999999995,21
7304,26.9625,4
7305,26.962500000000002,13
7306,26.974999999999998,13
7307,26.975,42
7308,26.987499999999997,8
7309,26.9875,54
7310,26.999999999999996,2
7311,27.0,4
7312,27.012500000000003,12
7313,27.025,2
7314,27.025000000000002,16
7315,27.037499999999998,3
7316,27.0375,20
7317,27.037500000000005,1
7318,27.04285714285714,4
7319,27.049999999999997,1
7320,27.05,39
7321,27.050000000000004,19
7322,27.062499999999996,4
7323,27.0625,20
7324,27.062500000000004,1
7325,27.074999999999996,14
7326,27.075,15
7327,27.085714285714285,6
7328,27.099999999999998,6
7329,27.1,66
7330,27.100000000000005,1
7331,27.112499999999997,49
7332,27.1125,31
7333,27.124999999999996,41
7334,27.125,17
7335,27.125000000000007,2
7336,27.137500000000003,3
7337,27.15,21
7338,27.150000000000002,16
7339,27.162499999999998,3
7340,27.174999999999997,11
7341,27.175,3
7342,27.1875,8
7343,27.187500000000007,4
7344,27.2,17
7345,27.200000000000003,5
7346,27.200000000000006,2
7347,27.212500000000002,8
7348,27.224999999999998,9
7349,27.225,6
7350,27.237499999999997,2
7351,27.2375,36
7352,27.25,5
7353,27.250000000000004,2
7354,27.2625,4
7355,27.262500000000003,12
7356,27.274999999999995,1
7357,27.275,14
7358,27.275000000000002,13
7359,27.2875,15
7360,27.287500000000005,15
7361,27.299999999999997,11
7362,27.3,6
7363,27.312499999999996,13
7364,27.3125,27
7365,27.32,6
7366,27.324999999999996,4
7367,27.325,11
7368,27.325000000000003,8
7369,27.337499999999995,5
7370,27.3375,68
7371,27.349999999999998,12
7372,27.35,11
7373,27.360000000000003,8
7374,27.3625,22
7375,27.37142857142857,2
7376,27.374999999999996,6
7377,27.375,49
7378,27.375000000000004,3
7379,27.387500000000003,5
7380,27.399999999999995,9
7381,27.4,19
7382,27.400000000000002,25
7383,27.400000000000006,19
7384,27.412499999999998,2
7385,27.4125,24
7386,27.424999999999997,16
7387,27.425,9
7388,27.437499999999996,17
7389,27.4375,1
7390,27.449999999999996,13
7391,27.45,44
7392,27.450000000000003,3
7393,27.457142857142856,35
7394,27.4625,4
7395,27.462500000000002,9
7396,27.471428571428568,8
7397,27.474999999999998,4
7398,27.475,9
7399,27.487499999999997,15
7400,27.4875,1
7401,27.487500000000004,13
7402,27.5,38
7403,27.500000000000004,1
7404,27.5125,24
7405,27.512500000000003,13
7406,27.524999999999995,4
7407,27.525,2
7408,27.525000000000002,11
7409,27.537499999999998,5
7410,27.5375,8
7411,27.549999999999997,6
7412,27.55,39
7413,27.5625,37
7414,27.562500000000004,6
7415,27.574999999999996,3
7416,27.575,2
7417,27.580000000000002,2
7418,27.5875,2
7419,27.587500000000002,8
7420,27.599999999999998,23
7421,27.6,76
7422,27.600000000000005,2
7423,27.612499999999997,23
7424,27.6125,43
7425,27.612500000000004,3
7426,27.624999999999996,21
7427,27.625,4
7428,27.625000000000004,26
7429,27.6375,24
7430,27.637500000000003,9
7431,27.64285714285714,3
7432,27.65,4
7433,27.650000000000002,5
7434,27.662499999999998,16
7435,27.6625,9
7436,27.675,47
7437,27.675000000000004,18
7438,27.685714285714287,4
7439,27.6875,18
7440,27.687500000000004,12
7441,27.699999999999996,3
7442,27.700000000000003,2
7443,27.700000000000006,5
7444,27.7125,15
7445,27.712500000000002,3
7446,27.724999999999994,1
7447,27.724999999999998,18
7448,27.725,30
7449,27.72857142857143,5
7450,27.7375,43
7451,27.737500000000004,11
7452,27.749999999999996,13
7453,27.75,22
7454,27.7625,22
7455,27.762500000000003,10
7456,27.775,4
7457,27.7875,1
7458,27.8,2
7459,27.812499999999996,10
7460,27.8125,16
7461,27.812500000000004,21
7462,27.824999999999996,1
7463,27.825,25
7464,27.8375,26
7465,27.85,2
7466,27.8625,8
7467,27.862500000000004,13
7468,27.874999999999996,5
7469,27.875,15
7470,27.883333333333336,2
7471,27.8875,20
7472,27.9,23
7473,27.900000000000002,3
7474,27.912499999999994,37
7475,27.9125,14
7476,27.924999999999997,11
7477,27.925,30
7478,27.937499999999996,4
7479,27.9375,16
7480,27.937500000000004,3
7481,27.95,4
7482,27.950000000000003,9
7483,27.9625,20
7484,27.962500000000002,17
7485,27.974999999999998,13
7486,27.975,23
7487,27.987499999999994,1
7488,27.9875,14
7489,28.000000000000004,16
7490,28.0125,4
7491,28.025,16
7492,28.025000000000002,6
7493,28.037499999999998,12
7494,28.0375,5
7495,28.037500000000005,1
7496,28.040000000000003,5
7497,28.049999999999997,1
7498,28.05,8
7499,28.062499999999996,11
7500,28.0625,3
7501,28.074999999999996,1
7502,28.075,15
7503,28.1,15
7504,28.112499999999997,2
7505,28.1125,8
7506,28.125,14
7507,28.125000000000004,1
7508,28.1375,3
7509,28.137500000000003,6
7510,28.15,3
7511,28.150000000000002,2
7512,28.162499999999998,21
7513,28.1625,14
7514,28.174999999999997,7
7515,28.175,2
7516,28.175000000000004,3
7517,28.179999999999996,6
7518,28.187499999999996,6
7519,28.1875,52
7520,28.199999999999996,7
7521,28.2,14
7522,28.200000000000003,22
7523,28.2125,2
7524,28.225,8
7525,28.228571428571424,15
7526,28.237499999999997,7
7527,28.25,5
7528,28.250000000000004,2
7529,28.262499999999996,11
7530,28.262500000000003,6
7531,28.275,15
7532,28.287499999999998,27
7533,28.2875,20
7534,28.3,5
7535,28.312499999999996,18
7536,28.3125,40
7537,28.324999999999996,11
7538,28.325,10
7539,28.3375,1
7540,28.35,2
7541,28.3625,3
7542,28.362500000000004,1
7543,28.374999999999996,9
7544,28.375,12
7545,28.38333333333333,36
7546,28.387500000000003,22
7547,28.412499999999998,17
7548,28.4125,47
7549,28.425,8
7550,28.4375,11
7551,28.450000000000003,1
7552,28.475,12
7553,28.4875,21
7554,28.5,10
7555,28.500000000000004,3
7556,28.5125,23
7557,28.512500000000003,6
7558,28.525,20
7559,28.525000000000002,8
7560,28.5375,14
7561,28.549999999999997,2
7562,28.55,11
7563,28.5625,17
7564,28.575,18
7565,28.587499999999995,6
7566,28.587500000000006,1
7567,28.599999999999998,14
7568,28.612499999999997,9
7569,28.61428571428571,5
7570,28.625,27
7571,28.6375,2
7572,28.637500000000003,4
7573,28.65,14
7574,28.650000000000002,26
7575,28.666666666666668,2
7576,28.6875,8
7577,28.699999999999996,12
7578,28.7,3
7579,28.700000000000003,15
7580,28.7125,15
7581,28.712500000000002,2
7582,28.712500000000006,1
7583,28.72,5
7584,28.724999999999998,5
7585,28.725,3
7586,28.75,14
7587,28.7625,1
7588,28.762500000000003,1
7589,28.775,9
7590,28.787499999999998,8
7591,28.8,14
7592,28.8125,9
7593,28.825000000000003,13
7594,28.837500000000002,1
7595,28.862499999999994,9
7596,28.862499999999997,6
7597,28.874999999999996,2
7598,28.875000000000004,18
7599,28.9,5
7600,28.900000000000006,3
7601,28.9125,7
7602,28.925,2
7603,28.9375,3
7604,28.949999999999996,9
7605,28.95,3
7606,28.9625,26
7607,28.9875,18
7608,28.999999999999996,4
7609,29.0,16
7610,29.0125,9
7611,29.025,1
7612,29.037499999999998,9
7613,29.0375,7
7614,29.049999999999997,10
7615,29.062500000000004,8
7616,29.075,9
7617,29.1,3
7618,29.112499999999997,1
7619,29.125,27
7620,29.15,1
7621,29.150000000000002,16
7622,29.1625,14
7623,29.162500000000005,10
7624,29.2,9
7625,29.200000000000003,7
7626,29.212499999999995,6
7627,29.212500000000006,1
7628,29.225,1
7629,29.237499999999997,7
7630,29.2375,13
7631,29.25,11
7632,29.262500000000003,26
7633,29.287499999999998,3
7634,29.2875,12
7635,29.299999999999997,16
7636,29.3,12
7637,29.312500000000004,13
7638,29.337500000000002,9
7639,29.35,1
7640,29.362499999999997,2
7641,29.374999999999996,6
7642,29.375,4
7643,29.375000000000004,8
7644,29.4125,11
7645,29.4375,9
7646,29.437500000000004,4
7647,29.440000000000005,9
7648,29.45,6
7649,29.450000000000003,16
7650,29.45714285714286,1
7651,29.4625,6
7652,29.462500000000002,3
7653,29.4875,5
7654,29.5,13
7655,29.525,3
7656,29.542857142857144,18
7657,29.575,24
7658,29.6375,22
7659,29.700000000000003,2
7660,29.7125,7
7661,29.725,9
7662,29.7375,2
7663,29.7625,6
7664,29.775000000000002,7
7665,29.7875,7
7666,29.799999999999997,5
7667,29.816666666666666,4
7668,29.8375,5
7669,29.862500000000004,5
7670,29.887500000000003,10
7671,29.9,1
7672,29.9125,1
7673,29.950000000000003,8
7674,29.975000000000005,3
7675,30.0,4
7676,30.012500000000003,5
7677,30.087500000000002,15
7678,30.124999999999996,4
7679,30.162499999999998,5
7680,30.2,8
7681,30.200000000000003,11
7682,30.225,14
7683,30.2375,2
7684,30.250000000000004,14
7685,30.2625,4
7686,30.275,1
7687,30.275000000000002,18
7688,30.3,2
7689,30.312499999999996,2
7690,30.325,1
7691,30.337500000000002,3
7692,30.375,8
7693,30.4,24
7694,30.45,2
7695,30.475,3
7696,30.525000000000002,12
7697,30.625,1
7698,30.700000000000003,3
7699,30.7375,4
7700,30.8,13
7701,30.8125,8
7702,30.825000000000003,1
7703,30.9375,2
7704,30.937500000000004,7
7705,30.9625,4
7706,31.037499999999998,3
7707,31.224999999999994,15
7708,31.3375,15
7709,31.3625,6
7710,31.5625,3
7711,31.5875,4
7712,31.657142857142855,10
7713,31.75,1
7714,31.7875,12
7715,31.862499999999997,8
7716,31.987499999999997,8
7717,32.0,4
7718,32.1375,3
7719,32.175,2
7720,32.1875,11
7721,32.275,5
7722,32.35,6
7723,32.6125,4
7724,33.15,1
7725,34.0125,4
