,gare_regionsncf_libelle,date,lat,long
3178,Bourgogne-Franche-Comté,2018-09-14,94.64674,10.054416
3179,Bourgogne-Franche-Comté,2018-09-15,235.53223500000001,20.50144
3180,Bourgogne-Franche-Comté,2018-09-16,141.97010999999998,15.081624
3181,Bourgogne-Franche-Comté,2018-09-17,472.74773999999996,49.384423999999996
3182,Bourgogne-Franche-Comté,2018-09-18,236.28076199999998,23.259574999999998
3183,Bourgogne-Franche-Comté,2018-09-19,94.64674,10.054416
3184,Bourgogne-Franche-Comté,2018-09-20,235.944674,21.38311
3185,Bourgogne-Franche-Comté,2018-09-21,188.80469,20.221957
3186,Bourgogne-Franche-Comté,2018-09-22,0.0,0.0
3187,Bourgogne-Franche-Comté,2018-09-23,189.217129,21.103627
3188,Bourgogne-Franche-Comté,2018-09-24,330.591414,31.437526
3189,Bourgogne-Franche-Comté,2018-09-25,190.568736,17.080798
3190,Bourgogne-Franche-Comté,2018-09-26,188.957392,18.232367
3191,Bourgogne-Franche-Comté,2018-09-27,94.310652,8.177951
3192,Bourgogne-Franche-Comté,2018-09-28,188.957392,18.232367
3193,Bourgogne-Franche-Comté,2018-09-29,330.881835,40.164431
3194,Bourgogne-Franche-Comté,2018-09-30,0.0,0.0
3195,Bourgogne-Franche-Comté,2018-10-01,377.502345,35.583064
3196,Bourgogne-Franche-Comté,2018-10-02,141.97010999999998,15.081624
3197,Bourgogne-Franche-Comté,2018-10-03,188.957392,18.232367
3198,Bourgogne-Franche-Comté,2018-10-04,330.362361,34.421911
3199,Bourgogne-Franche-Comté,2018-10-05,94.64674,10.054416
3200,Bourgogne-Franche-Comté,2018-10-06,0.0,0.0
3201,Bourgogne-Franche-Comté,2018-10-07,236.61685,25.13604
3202,Bourgogne-Franche-Comté,2018-10-08,708.020238,67.01460399999999
3203,Bourgogne-Franche-Comté,2018-10-09,143.245366,12.05359
3204,Bourgogne-Franche-Comté,2018-10-10,566.99484,53.246491999999996
3205,Bourgogne-Franche-Comté,2018-10-11,378.101,39.330008
3206,Bourgogne-Franche-Comté,2018-10-12,283.604132,28.286783
3207,Bourgogne-Franche-Comté,2018-10-13,94.64674,10.054416
3208,Bourgogne-Franche-Comté,2018-10-14,236.726715,28.996109
3209,Bourgogne-Franche-Comté,2018-10-15,283.604132,28.286783
3210,Bourgogne-Franche-Comté,2018-10-16,283.191693,27.405113
3211,Bourgogne-Franche-Comté,2018-10-17,235.868323,22.377905
3212,Bourgogne-Franche-Comté,2018-10-18,236.464148,27.12563
3213,Bourgogne-Franche-Comté,2018-10-19,377.153723,39.133673
3214,Bourgogne-Franche-Comté,2018-10-20,141.97010999999998,15.081624
3215,Bourgogne-Franche-Comté,2018-10-21,0.0,0.0
3216,Bourgogne-Franche-Comté,2018-10-22,141.634022,13.205159
3217,Bourgogne-Franche-Comté,2018-10-23,234.49890299999998,25.726193000000002
3218,Bourgogne-Franche-Comté,2018-10-24,378.515119,47.018387
3219,Bourgogne-Franche-Comté,2018-10-25,283.194523,26.404332
3220,Bourgogne-Franche-Comté,2018-10-26,236.879417,27.006519
3221,Bourgogne-Franche-Comté,2018-10-27,0.0,0.0
3222,Bourgogne-Franche-Comté,2018-10-28,94.64674,10.054416
3223,Bourgogne-Franche-Comté,2018-10-29,141.297934,11.328693999999999
3224,Bourgogne-Franche-Comté,2018-10-30,94.64674,10.054416
3225,Bourgogne-Franche-Comté,2018-10-31,331.26358999999997,35.190456
3226,Bourgogne-Franche-Comté,2018-11-01,141.97010999999998,15.081624
3227,Bourgogne-Franche-Comté,2018-11-02,93.974564,6.301486
3228,Bourgogne-Franche-Comté,2018-11-03,0.0,0.0
3229,Bourgogne-Franche-Comté,2018-11-04,0.0,0.0
3230,Bourgogne-Franche-Comté,2018-11-05,521.4104609999999,61.774327
3231,Bourgogne-Franche-Comté,2018-11-06,283.94021999999995,30.163248
3232,Bourgogne-Franche-Comté,2018-11-07,473.714762,51.336351
3233,Bourgogne-Franche-Comté,2018-11-08,141.557671,14.199954
3234,Bourgogne-Franche-Comté,2018-11-09,141.896589,15.075638000000001
3235,Bourgogne-Franche-Comté,2018-11-10,282.931956,24.533853
3236,Bourgogne-Franche-Comté,2018-11-11,0.0,0.0
3237,Bourgogne-Franche-Comté,2018-11-12,615.313675,69.213773
3238,Bourgogne-Franche-Comté,2018-11-13,189.217129,21.103627
3239,Bourgogne-Franche-Comté,2018-11-14,47.32337,5.027208
3240,Bourgogne-Franche-Comté,2018-11-15,94.64674,10.054416
3241,Bourgogne-Franche-Comté,2018-11-16,519.503178,54.178161
3242,Bourgogne-Franche-Comté,2018-11-17,0.0,0.0
3243,Bourgogne-Franche-Comté,2018-11-18,521.118347,54.780066
3244,Bourgogne-Franche-Comté,2018-11-19,283.94021999999995,30.163248
3245,Bourgogne-Franche-Comté,2018-11-20,94.64674,10.054416
3246,Bourgogne-Franche-Comté,2018-11-21,47.32337,5.027208
3247,Bourgogne-Franche-Comté,2018-11-22,94.494038,12.044006
3248,Bourgogne-Franche-Comté,2018-11-23,93.625942,9.852095
3249,Bourgogne-Franche-Comté,2018-11-24,0.0,0.0
3250,Bourgogne-Franche-Comté,2018-11-25,46.987282,3.150743
3251,Bourgogne-Franche-Comté,2018-11-26,424.67301299999997,42.599862
3252,Bourgogne-Franche-Comté,2018-11-27,47.32337,5.027208
3253,Bourgogne-Franche-Comté,2018-11-28,378.021819,41.325584
3254,Bourgogne-Franche-Comté,2018-11-29,47.32337,5.027208
3255,Bourgogne-Franche-Comté,2018-11-30,142.280024,16.908372
3256,Bourgogne-Franche-Comté,2018-12-01,94.64674,10.054416
3257,Bourgogne-Franche-Comté,2018-12-02,46.987282,3.150743
3258,Bourgogne-Franche-Comté,2018-12-03,283.604132,28.286783
3259,Bourgogne-Franche-Comté,2018-12-04,235.608586,19.506645
3260,Bourgogne-Franche-Comté,2018-12-05,141.97010999999998,15.081624
3261,Bourgogne-Franche-Comté,2018-12-06,141.297934,11.328693999999999
3262,Bourgogne-Franche-Comté,2018-12-07,189.29348,20.108832
3263,Bourgogne-Franche-Comté,2018-12-08,0.0,0.0
3264,Bourgogne-Franche-Comté,2018-12-09,189.29348,20.108832
3265,Bourgogne-Franche-Comté,2018-12-10,283.527781,29.281578
3266,Bourgogne-Franche-Comté,2018-12-11,521.8658399999999,57.126118
3267,Bourgogne-Franche-Comté,2018-12-12,425.500721,43.362421
3268,Bourgogne-Franche-Comté,2018-12-13,331.824867,34.671234
3269,Bourgogne-Franche-Comté,2018-12-14,47.32337,5.027208
3270,Bourgogne-Franche-Comté,2018-12-15,141.560501,13.199173
3271,Bourgogne-Franche-Comté,2018-12-16,47.585937,6.897687
3272,Bourgogne-Franche-Comté,2018-12-17,332.087434,36.541713
3273,Bourgogne-Franche-Comté,2018-12-18,141.97010999999998,15.081624
3274,Bourgogne-Franche-Comté,2018-12-19,189.29348,20.108832
3275,Bourgogne-Franche-Comté,2018-12-20,283.94021999999995,30.163248
3276,Bourgogne-Franche-Comté,2018-12-21,95.284368,8.540399
3277,Bourgogne-Franche-Comté,2018-12-22,94.64674,10.054416
3278,Bourgogne-Franche-Comté,2018-12-23,0.0,0.0
3279,Bourgogne-Franche-Comté,2018-12-24,189.29348,20.108832
3280,Bourgogne-Franche-Comté,2018-12-25,46.781612,4.843454
3281,Bourgogne-Franche-Comté,2018-12-26,331.344451,40.001588999999996
3282,Bourgogne-Franche-Comté,2018-12-27,235.27249799999998,17.63018
3283,Bourgogne-Franche-Comté,2018-12-28,378.58696,40.217664
3284,Bourgogne-Franche-Comté,2018-12-29,47.585937,6.897687
3285,Bourgogne-Franche-Comté,2018-12-30,47.585937,6.897687
3286,Bourgogne-Franche-Comté,2018-12-31,141.97010999999998,15.081624
3287,Bourgogne-Franche-Comté,2019-01-01,141.741057,18.066009
3288,Bourgogne-Franche-Comté,2019-01-02,142.60773799999998,13.567606999999999
3289,Bourgogne-Franche-Comté,2019-01-03,142.870305,15.438086
3290,Bourgogne-Franche-Comté,2019-01-04,141.690919,16.768349
3291,Bourgogne-Franche-Comté,2019-01-05,94.570389,11.049211
3292,Bourgogne-Franche-Comté,2019-01-06,0.0,0.0
3293,Bourgogne-Franche-Comté,2019-01-07,519.808543,52.541153
3294,Bourgogne-Franche-Comté,2019-01-08,47.247019,6.022003
3295,Bourgogne-Franche-Comté,2019-01-09,141.97010999999998,15.081624
3296,Bourgogne-Franche-Comté,2019-01-10,0.0,0.0
3297,Bourgogne-Franche-Comté,2019-01-11,141.97010999999998,15.081624
3298,Bourgogne-Franche-Comté,2019-01-12,47.32337,5.027208
3299,Bourgogne-Franche-Comté,2019-01-13,189.067257,22.092436
3300,Bourgogne-Franche-Comté,2019-01-14,425.91033,45.244872
3301,Bourgogne-Franche-Comté,2019-01-15,0.0,0.0
3302,Bourgogne-Franche-Comté,2019-01-16,141.97010999999998,15.081624
3303,Bourgogne-Franche-Comté,2019-01-17,424.22989,35.862547
3304,Bourgogne-Franche-Comté,2019-01-18,519.808543,52.541153
3305,Bourgogne-Franche-Comté,2019-01-19,0.0,0.0
3306,Bourgogne-Franche-Comté,2019-01-20,47.585937,6.897687
3307,Bourgogne-Franche-Comté,2019-01-21,426.096546,48.110146
3308,Bourgogne-Franche-Comté,2019-01-22,188.957392,18.232367
3309,Bourgogne-Franche-Comté,2019-01-23,330.927502,33.313991
3310,Bourgogne-Franche-Comté,2019-01-24,425.57424199999997,43.368407
3311,Bourgogne-Franche-Comté,2019-01-25,141.297934,11.328693999999999
3312,Bourgogne-Franche-Comté,2019-01-26,0.0,0.0
3313,Bourgogne-Franche-Comté,2019-01-27,141.97010999999998,15.081624
3314,Bourgogne-Franche-Comté,2019-01-28,188.957392,18.232367
3315,Bourgogne-Franche-Comté,2019-01-29,141.557671,14.199954
3316,Bourgogne-Franche-Comté,2019-01-30,141.634022,13.205159
3317,Bourgogne-Franche-Comté,2019-01-31,331.491609,31.793988
3318,Bourgogne-Franche-Comté,2019-02-01,94.909307,11.924895
3319,Bourgogne-Franche-Comté,2019-02-02,283.787518,32.152838
3320,Bourgogne-Franche-Comté,2019-02-03,0.0,0.0
3321,Bourgogne-Franche-Comté,2019-02-04,425.497891,44.363202
3322,Bourgogne-Franche-Comté,2019-02-05,236.61685,25.13604
3323,Bourgogne-Franche-Comté,2019-02-06,94.956654,11.881164
3324,Bourgogne-Franche-Comté,2019-02-07,330.85115099999996,34.308786
3325,Bourgogne-Franche-Comté,2019-02-08,141.893759,16.076419
3326,Bourgogne-Franche-Comté,2019-02-09,0.0,0.0
3327,Bourgogne-Franche-Comté,2019-02-10,47.247019,6.022003
3328,Bourgogne-Franche-Comté,2019-02-11,141.893759,16.076419
3329,Bourgogne-Franche-Comté,2019-02-12,94.64674,10.054416
3330,Bourgogne-Franche-Comté,2019-02-13,283.866699,30.157262
3331,Bourgogne-Franche-Comté,2019-02-14,189.29348,20.108832
3332,Bourgogne-Franche-Comté,2019-02-15,94.64674,10.054416
3333,Bourgogne-Franche-Comté,2019-02-16,330.77479999999997,35.303581
3334,Bourgogne-Franche-Comté,2019-02-17,46.987282,3.150743
3335,Bourgogne-Franche-Comté,2019-02-18,141.634022,13.205159
3336,Bourgogne-Franche-Comté,2019-02-19,237.14198399999998,28.876998
3337,Bourgogne-Franche-Comté,2019-02-20,142.27165,11.691142
3338,Bourgogne-Franche-Comté,2019-02-21,47.32337,5.027208
3339,Bourgogne-Franche-Comté,2019-02-22,93.974564,6.301486
3340,Bourgogne-Franche-Comté,2019-02-23,189.217129,21.103627
3341,Bourgogne-Franche-Comté,2019-02-24,47.32337,5.027208
3342,Bourgogne-Franche-Comté,2019-02-25,283.268044,26.410318
3343,Bourgogne-Franche-Comté,2019-02-26,330.515063,32.432321
3344,Bourgogne-Franche-Comté,2019-02-27,94.64674,10.054416
3345,Bourgogne-Franche-Comté,2019-02-28,142.60773799999998,13.567606999999999
3346,Bourgogne-Franche-Comté,2019-03-01,189.29348,20.108832
3347,Bourgogne-Franche-Comté,2019-03-02,46.987282,3.150743
3348,Bourgogne-Franche-Comté,2019-03-03,189.29348,20.108832
3349,Bourgogne-Franche-Comté,2019-03-04,283.45143,30.276373
3350,Bourgogne-Franche-Comté,2019-03-05,94.909307,11.924895
3351,Bourgogne-Franche-Comté,2019-03-06,94.64674,10.054416
3352,Bourgogne-Franche-Comté,2019-03-07,94.64674,10.054416
3353,Bourgogne-Franche-Comté,2019-03-08,47.32337,5.027208
3354,Bourgogne-Franche-Comté,2019-03-09,473.004647,53.256465
3355,Bourgogne-Franche-Comté,2019-03-10,0.0,0.0
3356,Bourgogne-Franche-Comté,2019-03-11,567.532199,70.155335
3357,Bourgogne-Franche-Comté,2019-03-12,94.909307,11.924895
3358,Bourgogne-Franche-Comté,2019-03-13,95.284368,8.540399
3359,Bourgogne-Franche-Comté,2019-03-14,94.64674,10.054416
3360,Bourgogne-Franche-Comté,2019-03-15,95.284368,8.540399
3361,Bourgogne-Franche-Comté,2019-03-16,94.64674,10.054416
3362,Bourgogne-Franche-Comté,2019-03-17,47.585937,6.897687
3363,Bourgogne-Franche-Comté,2019-03-18,47.585937,6.897687
3364,Bourgogne-Franche-Comté,2019-03-19,142.203673,17.903167
3365,Bourgogne-Franche-Comté,2019-03-20,47.247019,6.022003
3366,Bourgogne-Franche-Comté,2019-03-21,188.621304,16.355902
3367,Bourgogne-Franche-Comté,2019-03-22,331.110888,37.180046
3368,Bourgogne-Franche-Comté,2019-03-23,0.0,0.0
3369,Bourgogne-Franche-Comté,2019-03-24,94.64674,10.054416
3370,Bourgogne-Franche-Comté,2019-03-25,188.957392,18.232367
3371,Bourgogne-Franche-Comté,2019-03-26,379.862216,37.18963
3372,Bourgogne-Franche-Comté,2019-03-27,94.909307,11.924895
3373,Bourgogne-Franche-Comté,2019-03-28,46.987282,3.150743
3374,Bourgogne-Franche-Comté,2019-03-29,47.32337,5.027208
3375,Bourgogne-Franche-Comté,2019-03-30,0.0,0.0
3376,Bourgogne-Franche-Comté,2019-03-31,141.97010999999998,15.081624
3377,Bourgogne-Franche-Comté,2019-04-01,141.634022,13.205159
3378,Bourgogne-Franche-Comté,2019-04-02,141.297934,11.328693999999999
3379,Bourgogne-Franche-Comté,2019-04-03,283.268044,26.410318
3380,Bourgogne-Franche-Comté,2019-04-04,236.61685,25.13604
3381,Bourgogne-Franche-Comté,2019-04-05,236.61685,25.13604
3382,Bourgogne-Franche-Comté,2019-04-06,236.61685,25.13604
3383,Bourgogne-Franche-Comté,2019-04-07,47.585937,6.897687
3384,Bourgogne-Franche-Comté,2019-04-08,283.268044,26.410318
3385,Bourgogne-Franche-Comté,2019-04-09,333.439041,32.518884
3386,Bourgogne-Franche-Comté,2019-04-10,141.634022,13.205159
3387,Bourgogne-Franche-Comté,2019-04-11,236.28076199999998,23.259574999999998
3388,Bourgogne-Franche-Comté,2019-04-12,520.022613,62.262853
3389,Bourgogne-Franche-Comté,2019-04-13,47.32337,5.027208
3390,Bourgogne-Franche-Comté,2019-04-14,141.893759,16.076419
3391,Bourgogne-Franche-Comté,2019-04-15,189.29348,20.108832
3392,Bourgogne-Franche-Comté,2019-04-16,141.97010999999998,15.081624
3393,Bourgogne-Franche-Comté,2019-04-17,141.97010999999998,15.081624
3394,Bourgogne-Franche-Comté,2019-04-18,188.957392,18.232367
3395,Bourgogne-Franche-Comté,2019-04-19,94.310652,8.177951
3396,Bourgogne-Franche-Comté,2019-04-20,141.97010999999998,15.081624
3397,Bourgogne-Franche-Comté,2019-04-21,93.974564,6.301486
3398,Bourgogne-Franche-Comté,2019-04-22,47.247019,6.022003
3399,Bourgogne-Franche-Comté,2019-04-23,567.544352,58.450030999999996
3400,Bourgogne-Franche-Comté,2019-04-24,283.604132,28.286783
3401,Bourgogne-Franche-Comté,2019-04-25,424.902066,39.615477
3402,Bourgogne-Franche-Comté,2019-04-26,94.64674,10.054416
3403,Bourgogne-Franche-Comté,2019-04-27,94.310652,8.177951
3404,Bourgogne-Franche-Comté,2019-04-28,0.0,0.0
3405,Bourgogne-Franche-Comté,2019-04-29,236.61685,25.13604
3406,Bourgogne-Franche-Comté,2019-04-30,0.0,0.0
3407,Bourgogne-Franche-Comté,2019-05-01,47.247019,6.022003
3408,Bourgogne-Franche-Comté,2019-05-02,283.268044,26.410318
3409,Bourgogne-Franche-Comté,2019-05-03,425.57424199999997,43.368407
3410,Bourgogne-Franche-Comté,2019-05-04,47.247019,6.022003
3411,Bourgogne-Franche-Comté,2019-05-05,94.570389,11.049211
3412,Bourgogne-Franche-Comté,2019-05-06,189.931108,18.594815
3413,Bourgogne-Franche-Comté,2019-05-07,141.297934,11.328693999999999
3414,Bourgogne-Franche-Comté,2019-05-08,142.156326,17.946898
3415,Bourgogne-Franche-Comté,2019-05-09,47.32337,5.027208
3416,Bourgogne-Franche-Comté,2019-05-10,283.038991,29.394703
3417,Bourgogne-Franche-Comté,2019-05-11,0.0,0.0
3418,Bourgogne-Franche-Comté,2019-05-12,0.0,0.0
3419,Bourgogne-Franche-Comté,2019-05-13,377.242608,32.711804
3420,Bourgogne-Franche-Comté,2019-05-14,284.283648,36.84486
3421,Bourgogne-Franche-Comté,2019-05-15,141.893759,16.076419
3422,Bourgogne-Franche-Comté,2019-05-16,141.97010999999998,15.081624
3423,Bourgogne-Franche-Comté,2019-05-17,190.49238499999998,18.075592999999998
3424,Bourgogne-Franche-Comté,2019-05-18,283.191693,27.405113
3425,Bourgogne-Franche-Comté,2019-05-19,0.0,0.0
3426,Bourgogne-Franche-Comté,2019-05-20,378.58696,40.217664
3427,Bourgogne-Franche-Comté,2019-05-21,236.61685,25.13604
3428,Bourgogne-Franche-Comté,2019-05-22,283.604132,28.286783
3429,Bourgogne-Franche-Comté,2019-05-23,94.570389,11.049211
3430,Bourgogne-Franche-Comté,2019-05-24,236.28076199999998,23.259574999999998
3431,Bourgogne-Franche-Comté,2019-05-25,0.0,0.0
3432,Bourgogne-Franche-Comté,2019-05-26,283.482114,36.132018
3433,Bourgogne-Franche-Comté,2019-05-27,425.91033,45.244872
3434,Bourgogne-Franche-Comté,2019-05-28,236.28076199999998,23.259574999999998
3435,Bourgogne-Franche-Comté,2019-05-29,94.570389,11.049211
3436,Bourgogne-Franche-Comté,2019-05-30,47.247019,6.022003
3437,Bourgogne-Franche-Comté,2019-05-31,283.604132,28.286783
3438,Bourgogne-Franche-Comté,2019-06-01,0.0,0.0
3439,Bourgogne-Franche-Comté,2019-06-02,0.0,0.0
3440,Bourgogne-Franche-Comté,2019-06-03,472.225436,44.642685
3441,Bourgogne-Franche-Comté,2019-06-04,94.64674,10.054416
3442,Bourgogne-Franche-Comté,2019-06-05,283.866699,30.157262
3443,Bourgogne-Franche-Comté,2019-06-06,283.527781,29.281578
3444,Bourgogne-Franche-Comté,2019-06-07,236.61685,25.13604
3445,Bourgogne-Franche-Comté,2019-06-08,472.56152399999996,46.519149999999996
3446,Bourgogne-Franche-Comté,2019-06-09,94.494038,12.044006
3447,Bourgogne-Franche-Comté,2019-06-10,46.987282,3.150743
3448,Bourgogne-Franche-Comté,2019-06-11,189.29348,20.108832
3449,Bourgogne-Franche-Comté,2019-06-12,331.44980599999997,38.05573
3450,Bourgogne-Franche-Comté,2019-06-13,141.97010999999998,15.081624
3451,Bourgogne-Franche-Comté,2019-06-14,141.97010999999998,15.081624
3452,Bourgogne-Franche-Comté,2019-06-15,46.987282,3.150743
3453,Bourgogne-Franche-Comté,2019-06-16,0.0,0.0
3454,Bourgogne-Franche-Comté,2019-06-17,188.285216,14.479436999999999
3455,Bourgogne-Franche-Comté,2019-06-18,141.97010999999998,15.081624
3456,Bourgogne-Franche-Comté,2019-06-19,94.909307,11.924895
3457,Bourgogne-Franche-Comté,2019-06-20,0.0,0.0
3458,Bourgogne-Franche-Comté,2019-06-21,141.97010999999998,15.081624
3459,Bourgogne-Franche-Comté,2019-06-22,94.832956,12.91969
3460,Bourgogne-Franche-Comté,2019-06-23,46.987282,3.150743
3461,Bourgogne-Franche-Comté,2019-06-24,378.25087199999996,38.341199
3462,Bourgogne-Franche-Comté,2019-06-25,236.54049899999998,26.130834999999998
3463,Bourgogne-Franche-Comté,2019-06-26,330.515063,32.432321
3464,Bourgogne-Franche-Comté,2019-06-27,188.621304,16.355902
3465,Bourgogne-Franche-Comté,2019-06-28,283.94021999999995,30.163248
3466,Bourgogne-Franche-Comté,2019-06-29,188.80469,20.221957
3467,Bourgogne-Franche-Comté,2019-06-30,0.0,0.0
3468,Bourgogne-Franche-Comté,2019-07-01,235.608586,19.506645
3469,Bourgogne-Franche-Comté,2019-07-02,94.570389,11.049211
3470,Bourgogne-Franche-Comté,2019-07-03,283.94021999999995,30.163248
3471,Bourgogne-Franche-Comté,2019-07-04,143.882994,10.539573
3472,Bourgogne-Franche-Comté,2019-07-05,94.64674,10.054416
3473,Bourgogne-Franche-Comté,2019-07-06,0.0,0.0
3474,Bourgogne-Franche-Comté,2019-07-07,330.209659,36.411501
3475,Bourgogne-Franche-Comté,2019-07-08,424.902066,39.615477
3476,Bourgogne-Franche-Comté,2019-07-09,285.21547599999997,27.135213999999998
3477,Bourgogne-Franche-Comté,2019-07-10,94.310652,8.177951
3478,Bourgogne-Franche-Comté,2019-07-11,94.310652,8.177951
3479,Bourgogne-Franche-Comté,2019-07-12,188.957392,18.232367
3480,Bourgogne-Franche-Comté,2019-07-13,142.156326,17.946898
3481,Bourgogne-Franche-Comté,2019-07-14,0.0,0.0
3482,Bourgogne-Franche-Comté,2019-07-15,473.419916,53.137354
3483,Bourgogne-Franche-Comté,2019-07-16,236.204411,24.25437
3484,Bourgogne-Franche-Comté,2019-07-17,189.29348,20.108832
3485,Bourgogne-Franche-Comté,2019-07-18,235.53223500000001,20.50144
3486,Bourgogne-Franche-Comté,2019-07-19,283.604132,28.286783
3487,Bourgogne-Franche-Comté,2019-07-20,141.634022,13.205159
3488,Bourgogne-Franche-Comté,2019-07-21,47.633284,6.853956
3489,Bourgogne-Franche-Comté,2019-07-22,283.268044,26.410318
3490,Bourgogne-Franche-Comté,2019-07-23,330.591414,31.437526
3491,Bourgogne-Franche-Comté,2019-07-24,141.97010999999998,15.081624
3492,Bourgogne-Franche-Comté,2019-07-25,235.944674,21.38311
3493,Bourgogne-Franche-Comté,2019-07-26,236.05170900000002,26.24396
3494,Bourgogne-Franche-Comté,2019-07-27,141.97010999999998,15.081624
3495,Bourgogne-Franche-Comté,2019-07-28,141.634022,13.205159
3496,Bourgogne-Franche-Comté,2019-07-29,283.604132,28.286783
3497,Bourgogne-Franche-Comté,2019-07-30,189.258932,14.841885
3498,Bourgogne-Franche-Comté,2019-07-31,188.285216,14.479436999999999
3499,Bourgogne-Franche-Comté,2019-08-01,142.27165,11.691142
3500,Bourgogne-Franche-Comté,2019-08-02,141.97010999999998,15.081624
3501,Bourgogne-Franche-Comté,2019-08-03,329.842887,28.679391
3502,Bourgogne-Franche-Comté,2019-08-04,94.64674,10.054416
3503,Bourgogne-Franche-Comté,2019-08-05,141.634022,13.205159
3504,Bourgogne-Franche-Comté,2019-08-06,282.85560499999997,25.528648
3505,Bourgogne-Franche-Comté,2019-08-07,141.634022,13.205159
3506,Bourgogne-Franche-Comté,2019-08-08,520.3280169999999,58.283673
3507,Bourgogne-Franche-Comté,2019-08-09,46.987282,3.150743
3508,Bourgogne-Franche-Comté,2019-08-10,236.879417,27.006519
3509,Bourgogne-Franche-Comté,2019-08-11,46.987282,3.150743
3510,Bourgogne-Franche-Comté,2019-08-12,141.97010999999998,15.081624
3511,Bourgogne-Franche-Comté,2019-08-13,331.530582,26.533027
3512,Bourgogne-Franche-Comté,2019-08-14,378.25087199999996,38.341198999999996
3513,Bourgogne-Franche-Comté,2019-08-15,0.0,0.0
3514,Bourgogne-Franche-Comté,2019-08-16,283.94021999999995,30.163248
3515,Bourgogne-Franche-Comté,2019-08-17,472.80910800000004,61.095714
3516,Bourgogne-Franche-Comté,2019-08-18,0.0,0.0
3517,Bourgogne-Franche-Comté,2019-08-19,188.957392,18.232367
3518,Bourgogne-Franche-Comté,2019-08-20,142.232677,16.952103
3519,Bourgogne-Franche-Comté,2019-08-21,47.32337,5.027208
3520,Bourgogne-Franche-Comté,2019-08-22,141.634022,13.205159
3521,Bourgogne-Franche-Comté,2019-08-23,425.268838,47.347587
3522,Bourgogne-Franche-Comté,2019-08-24,0.0,0.0
3523,Bourgogne-Franche-Comté,2019-08-25,47.585937,6.897687
3524,Bourgogne-Franche-Comté,2019-08-26,426.172897,47.115351
3525,Bourgogne-Franche-Comté,2019-08-27,94.64674,10.054416
3526,Bourgogne-Franche-Comté,2019-08-28,330.927502,33.313991
3527,Bourgogne-Franche-Comté,2019-08-29,330.25532599999997,29.561061
3528,Bourgogne-Franche-Comté,2019-08-30,189.403345,23.968901
3529,Bourgogne-Franche-Comté,2019-08-31,142.232677,16.952103
3530,Bourgogne-Franche-Comté,2019-09-01,0.0,0.0
3531,Bourgogne-Franche-Comté,2019-09-02,189.29348,20.108832
3532,Bourgogne-Franche-Comté,2019-09-03,235.944674,21.38311
3533,Bourgogne-Franche-Comté,2019-09-04,188.957392,18.232367
3534,Bourgogne-Franche-Comté,2019-09-05,142.60773799999998,13.567606999999999
3535,Bourgogne-Franche-Comté,2019-09-06,236.464148,27.12563
3536,Bourgogne-Franche-Comté,2019-09-07,0.0,0.0
3537,Bourgogne-Franche-Comté,2019-09-08,141.97010999999998,15.081624
3538,Bourgogne-Franche-Comté,2019-09-09,330.591414,31.437526
3539,Bourgogne-Franche-Comté,2019-09-10,236.464148,27.12563
3540,Bourgogne-Franche-Comté,2019-09-11,283.86386899999997,31.158043
3541,Bourgogne-Franche-Comté,2019-09-12,282.85560499999997,25.528648
3542,Bourgogne-Franche-Comté,2019-09-13,141.893759,16.076419
3543,Bourgogne-Franche-Comté,2019-09-14,189.29348,20.108832
3544,Bourgogne-Franche-Comté,2019-09-15,47.247019,6.022003
3545,Bourgogne-Franche-Comté,2019-09-16,756.089305,75.80072799999999
3546,Bourgogne-Franche-Comté,2019-09-17,331.26358999999997,35.190456
3547,Bourgogne-Franche-Comté,2019-09-18,94.310652,8.177951
3548,Bourgogne-Franche-Comté,2019-09-19,378.58696,40.217664
3549,Bourgogne-Franche-Comté,2019-09-20,189.60339399999998,21.93558
3550,Bourgogne-Franche-Comté,2019-09-21,141.97010999999998,15.081624
3551,Bourgogne-Franche-Comté,2019-09-22,141.741057,18.066009
3552,Bourgogne-Franche-Comté,2019-09-23,188.957392,18.232367
3553,Bourgogne-Franche-Comté,2019-09-24,47.32337,5.027208
3554,Bourgogne-Franche-Comté,2019-09-25,188.957392,18.232367
3555,Bourgogne-Franche-Comté,2019-09-26,284.504327,28.643245
3556,Bourgogne-Franche-Comté,2019-09-27,235.608586,19.506645
3557,Bourgogne-Franche-Comté,2019-09-28,47.32337,5.027208
3558,Bourgogne-Franche-Comté,2019-09-29,94.570389,11.049211
3559,Bourgogne-Franche-Comté,2019-09-30,94.310652,8.177951
3560,Bourgogne-Franche-Comté,2019-10-01,283.604132,28.286783
3561,Bourgogne-Franche-Comté,2019-10-02,141.741057,18.066009
3562,Bourgogne-Franche-Comté,2019-10-03,331.190069,35.18447
3563,Bourgogne-Franche-Comté,2019-10-04,94.832956,12.91969
3564,Bourgogne-Franche-Comté,2019-10-05,47.247019,6.022003
3565,Bourgogne-Franche-Comté,2019-10-06,378.510609,41.212458999999996
3566,Bourgogne-Franche-Comté,2019-10-07,189.29348,20.108832
3567,Bourgogne-Franche-Comté,2019-10-08,94.64674,10.054416
3568,Bourgogne-Franche-Comté,2019-10-09,189.29348,20.108832
3569,Bourgogne-Franche-Comté,2019-10-10,519.212718,47.793428
3570,Bourgogne-Franche-Comté,2019-10-11,377.914784,36.464734
